Taxon Id	Common name	Scientific name	Parent	Rank
974334		Chiroptera sp. BOLD:AAO0822	727696	species
974335		Chiroptera sp. BOLD:AAO1393	727696	species
974336		Chiroptera sp. BOLD:AAO1562	727696	species
974337		Chiroptera sp. BOLD:AAO1567	727696	species
974338		Chiroptera sp. BOLD:AAO1629	727696	species
974339		Chiroptera sp. BOLD:AAO1832	727696	species
974340		Chiroptera sp. BOLD:AAO2468	727696	species
974341		Chiroptera sp. BOLD:AAO2496	727696	species
974357		Cingulata sp. BOLD:AAE3389	948956	species
974358		Cingulata sp. BOLD:AAN0673	948956	species
974517		Didelphimorphia sp. BOLD:AAB2803	727678	species
974518		Didelphimorphia sp. BOLD:AAB9163	727678	species
974519		Didelphimorphia sp. BOLD:AAB9488	727678	species
974520		Didelphimorphia sp. BOLD:AAD1054	727678	species
974521		Didelphimorphia sp. BOLD:AAN3193	727678	species
974522		Didelphimorphia sp. BOLD:AAN3194	727678	species
974523		Didelphimorphia sp. BOLD:AAO0324	727678	species
975609		Lagomorpha sp. BOLD:AAN2686	727868	species
976177		Pilosa sp. BOLD:AAJ5166	948957	species
976298		Primates sp. BOLD:AAA0001	57118	species
976299		Primates sp. BOLD:AAC9009	57118	species
976300		Primates sp. BOLD:AAE4744	57118	species
976301		Primates sp. BOLD:AAJ7304	57118	species
976302		Primates sp. BOLD:AAO0053	57118	species
976534		Rodentia sp. BOLD:AAA1280	69157	species
976535		Rodentia sp. BOLD:AAA1281	69157	species
976536		Rodentia sp. BOLD:AAA1289	69157	species
976537		Rodentia sp. BOLD:AAA1671	69157	species
976538		Rodentia sp. BOLD:AAA2043	69157	species
976539		Rodentia sp. BOLD:AAA2248	69157	species
976540		Rodentia sp. BOLD:AAA2987	69157	species
976541		Rodentia sp. BOLD:AAA3325	69157	species
976542		Rodentia sp. BOLD:AAA4852	69157	species
976543		Rodentia sp. BOLD:AAA5588	69157	species
976544		Rodentia sp. BOLD:AAA5589	69157	species
976545		Rodentia sp. BOLD:AAA5591	69157	species
976546		Rodentia sp. BOLD:AAA6466	69157	species
976547		Rodentia sp. BOLD:AAA7363	69157	species
976548		Rodentia sp. BOLD:AAA7576	69157	species
976549		Rodentia sp. BOLD:AAA7810	69157	species
976550		Rodentia sp. BOLD:AAA8192	69157	species
976551		Rodentia sp. BOLD:AAA8375	69157	species
976552		Rodentia sp. BOLD:AAB2207	69157	species
976553		Rodentia sp. BOLD:AAB2454	69157	species
976554		Rodentia sp. BOLD:AAB2455	69157	species
976555		Rodentia sp. BOLD:AAB3551	69157	species
976556		Rodentia sp. BOLD:AAB6079	69157	species
976557		Rodentia sp. BOLD:AAB6233	69157	species
976558		Rodentia sp. BOLD:AAB9152	69157	species
976559		Rodentia sp. BOLD:AAC4161	69157	species
976560		Rodentia sp. BOLD:AAC7988	69157	species
976561		Rodentia sp. BOLD:AAC8705	69157	species
976562		Rodentia sp. BOLD:AAD3946	69157	species
976563		Rodentia sp. BOLD:AAD6884	69157	species
976564		Rodentia sp. BOLD:AAE1183	69157	species
976565		Rodentia sp. BOLD:AAE1184	69157	species
976566		Rodentia sp. BOLD:AAE7394	69157	species
976567		Rodentia sp. BOLD:AAI8143	69157	species
976568		Rodentia sp. BOLD:AAK8349	69157	species
976569		Rodentia sp. BOLD:AAM5468	69157	species
976570		Rodentia sp. BOLD:AAN2513	69157	species
976571		Rodentia sp. BOLD:AAN2772	69157	species
976572		Rodentia sp. BOLD:AAN2773	69157	species
976573		Rodentia sp. BOLD:AAN2997	69157	species
976574		Rodentia sp. BOLD:AAN3226	69157	species
976575		Rodentia sp. BOLD:AAN3472	69157	species
976576		Rodentia sp. BOLD:AAN3747	69157	species
976577		Rodentia sp. BOLD:AAN3804	69157	species
976578		Rodentia sp. BOLD:AAN3831	69157	species
976579		Rodentia sp. BOLD:AAN4160	69157	species
976580		Rodentia sp. BOLD:AAN4251	69157	species
976581		Rodentia sp. BOLD:AAN9282	69157	species
976582		Rodentia sp. BOLD:AAN9308	69157	species
976583		Rodentia sp. BOLD:AAO0857	69157	species
976584		Rodentia sp. BOLD:AAO0861	69157	species
976585		Rodentia sp. BOLD:AAO7242	69157	species
976661		Sirenia sp. BOLD:AAH8089	948980	species
976666		Soricomorpha sp. BOLD:AAB0010	727877	species
976667		Soricomorpha sp. BOLD:AAB0530	727877	species
976668		Soricomorpha sp. BOLD:AAD1368	727877	species
976669		Soricomorpha sp. BOLD:AAN2891	727877	species
976670		Soricomorpha sp. BOLD:AAN9225	727877	species
977876	Hugh's hedgehog	Mesechinus hughi	111451	species
977877		Neotetracus	9366	genus
977878	Shrew gymnure	Neotetracus sinensis	977877	species
978106	Gray akodont	Abrothrix illuteus	156196	species
979183	Red three-striped opossum	Monodelphis umbristriata	13615	species
979565		Niviventer huang	69082	species
980874		Hylomyscus sp. CIV839	1158615	species
980875		Hylomyscus sp. CIV1227	1158615	species
980876		Hylomyscus sp. CIV843	1158615	species
980883		Euchoreutinae	30648	subfamily
980893		Euchoreutes	980883	genus
980894	Long-eared jerboa	Euchoreutes naso	980893	species
981131		Tarsius wallacei	9476	species
981671		Miniopterinae	9431	subfamily
983522		Sylvilagus audubonii/nuttallii	9987	species
983525		Phyllomys sulinus	466156	species
983527		Phyllomys sp. ACL-2011	2641919	species
983528		Pipistrellus kuhlii lepidus	59472	subspecies
984614		Calyptophractus	1811493	genus
984615	Greater fairy armadillo	Calyptophractus retusus	984614	species
986851		Heteromys desmarestianus desmarestianus	323367	subspecies
989145		Tamiasciurus hudsonicus mogollonensis	10009	subspecies
989338	Perrier's sifaka	Propithecus perrieri	30600	species
990092		Monodelphis sp. C SeSo-2011	2623451	species
990093		Monodelphis sp. D SeSo-2011	2623451	species
990119	wolfdog	Canis lupus x Canis lupus familiaris	9612	subspecies
992337	Ecuadorian grass mouse	Akodon latebricola	10069	species
992409	Derby's woolly opossum	Caluromys derbianus	42712	species
994805	Andean white-eared opossum	Didelphis pernigra	9266	species
996586	Mesic four-striped grass rat	Rhabdomys dilectus	121572	species
997495		Oecomys sp. RGR-2011	2620455	species
999320		Barbastella darjelingensis	59448	species
999321	Alashanian pipistrelle	Hypsugo alaschanicus	109484	species
999462	American moose	Alces americanus	9851	species
999935	Cozumelan golden bat	Mimon cozumelae	148057	species
999937	Guianan spear-nosed bat	Phyllostomus latifolius	9422	species
999941	Handley's tailless bat	Anoura cultrata	27641	species
999942	Coiban mastiff bat	Molossus coibensis	27621	species
999943		Choeroniscus sp. BOLD:AAC3416	2627912	species
999952		Maxomys sp. MTNA-2011	1003856	species
999954		Molossus cf. coibensis	27621	species
999958		Myotis sp. MMMD-2011	867169	species
999963		Chaerephon jobimena	242383	species
999964	Peter's wrinkle-lipped bat	Mormopterus jugularis	27623	species
999965		Sauromys	9436	genus
1001552		Dephomys	39107	genus
1001553	Defua Dephomys	Dephomys defua	1001552	species
1001554		Malacomys cansdalei	112225	species
1001556	tiny pipistrelle	Pipistrellus nanulus	27671	species
1001562		Scotonycteris	9398	genus
1001563	Zenker's fruit bat	Scotonycteris zenkeri	1001562	species
1001576	Dwarf dog-faced bat	Molossops temminckii	249031	species
1001577	Dark long-tongued bat	Lichonycteris obscura	148045	species
1001578	Guianan bonneted bat	Eumops maurus	27618	species
1001579		Rhinolophus cf. lepidus	49442	species
1001580		Pipistrellus sp. AVB-2011	1032380	species
1001581		Rhinolophus sp. AVB-2011	2629890	species
1001821		Hipposideros aff. ruber	58068	species
1002001		Niviventer sp. LLL-2011	1003211	species
1002241		environmental samples	9979	no rank
1002242		Leporidae environmental sample	1002241	species
1002243		environmental samples	9611	no rank
1002244		Canis environmental sample	1002243	species
1002245		environmental samples	9656	no rank
1002247		Lutra environmental sample	1002245	species
1002248		environmental samples	2902005	no rank
1002249		Neogale environmental sample	1002248	species
1002250		environmental samples	9653	no rank
1002251		Procyon environmental sample	1002250	species
1002252		environmental samples	9639	no rank
1002253		Ursus environmental sample	1002252	species
1002254		environmental samples	9625	no rank
1002255		Vulpes environmental sample	1002254	species
1002256		environmental samples	13124	no rank
1002257		Lynx environmental sample	1002256	species
1002343		Chaerephon sp. IVK-2011	2632858	species
1002344		Hipposideros sp. IVK-2011	2646091	species
1002346		Miniopterus sp. IVK-2011	2645810	species
1002347		Neoromicia sp. IVK-2011	2636793	species
1002348		Pipistrellus sp. IVK-2011	1032380	species
1002349		Rhinolophus sp. IVK-2011	2629890	species
1002350		Scotoecus sp. IVK-2011	2636109	species
1002351		Scotophilus sp. IVK-2011	2645158	species
1002352		Taphozous sp. IVK-2011	2622826	species
1002354	Hildegard's tomb bat	Taphozous hildegardeae	13280	species
1002693	Bornean black-banded squirrel	Callosciurus orestes	64663	species
1002694		Aotus sp. AVB-2011	2688256	species
1002695		Artibeus sp. AVB-2011	2625567	species
1002696		Crocidura sp. AVB-2011	2622384	species
1002697		unclassified Mammalia	40674	no rank
1002698		Mammalia sp. AVB-2011	1002697	species
1002699		Marmosops sp. AVB-2011	2629010	species
1002700		Myoprocta sp. AVB-2011	2635579	species
1002701		Myotis sp. AVB-2011	867169	species
1002702		Neacomys sp. AVB-2011	2646213	species
1002703		Nectomys sp. AVB-2011	2632481	species
1002704		Oecomys sp. AVB-2011	2620455	species
1002705		Oryzomys sp. AVB-2011	2635748	species
1002707		Peromyscus sp. AVB-2011	2623844	species
1002708		Proechimys sp. AVB-2011	2645178	species
1002709		Reithrodontomys sp. AVB-2011	2635895	species
1002710		Reithrodontomys sp. 1 AVB-2011	2635895	species
1002711		Reithrodontomys sp. 2 AVB-2011	2635895	species
1002712		unclassified Rhizomyinae	53273	no rank
1002713		Rhizomyinae sp. AVB-2011	1002712	species
1002716		unclassified Sciuridae	55153	no rank
1002717		Sciuridae sp. AVB-2011	1002716	species
1002718		Tragelaphus sp. AVB-2011	2641943	species
1002719		Tupaia sp. AVB-2011	2638347	species
1002720		unclassified Tupaiidae	9393	no rank
1002721		Tupaiidae sp. AVB-2011	1002720	species
1002722	Low's squirrel	Sundasciurus lowii	226574	species
1002723	Watson's climbing rat	Tylomys watsoni	164612	species
1003178	Eastern heather mole	Phenacomys ungava	56241	species
1003209	Indochinese mountain maxomys	Maxomys moi	69080	species
1003211		unclassified Niviventer	69082	no rank
1003212		Niviventer sp. BM250-03	1003211	species
1003213		Niviventer sp. BM248-03	1003211	species
1003214		Niviventer sp. BOLD:AAD7937	1003211	species
1003215		Niviventer sp. ABBM166-05	1003211	species
1003216		Niviventer sp. ABBM157-05	1003211	species
1003217		Niviventer sp. BOLD:AAB2209	1003211	species
1003218		Niviventer sp. BOLD:AAA2719	1003211	species
1003219		Niviventer sp. ABBM177-05	1003211	species
1003220		Niviventer sp. BOLD:AAA2718	1003211	species
1003221		Niviventer sp. BOLD:AAE2315	1003211	species
1003222		Niviventer sp. BOLD:AAA8157	1003211	species
1003224		Niviventer cf. confucianus ABRVN168-06	69082	species
1003225		Niviventer cf. confucianus BOLD:AAA2718	69082	species
1003226		Rattus sp. BOLD:AAB2209	435433	species
1003227		Rattus sp. BOLD:AAH3526	435433	species
1003228		Rattus sp. BOLD:AAA5929	435433	species
1003229		Rattus sp. BOLD:AAB6757	435433	species
1003230		Rattus sp. BOLD:AAE2315	435433	species
1003231		Rattus sp. BOLD:AAH3528	435433	species
1003236	Blackish small-eared shrew	Cryptotis nigrescens	183660	species
1003294		Otonyctomys	337711	genus
1003295	Yucatan vesper rat	Otonyctomys hatti	1003294	species
1003296		Peromyscus sp. BOLD:AAI2466	2623844	species
1003297		Sorex sp. BOLD:AAG2676	2626901	species
1003832	Talamancan small-eared shrew	Cryptotis gracilis	183660	species
1003851		Maxomys sp. BOLD:AAI1689	1003856	species
1003852		Maxomys sp. BOLD:AAA7281	1003856	species
1003853		Maxomys sp. BOLD:AAI1690	1003856	species
1003854		Rattus sp. BOLD:AAB2208	435433	species
1003855		Tupaia sp. BOLD:AAH4127	2638347	species
1003856		unclassified Maxomys	69080	no rank
1003857	Hammond's rice rat	Mindomys hammondi	1003859	species
1003859		Mindomys	40141	genus
1003879		Neacomys sp. BOLD:AAA7034	2646213	species
1003880		Neusticomys sp. BOLD:AAI3081	2632736	species
1003881		Oecomys cf. rex BOLD:AAD7215	48010	species
1003882		Oecomys sp. BOLD:AAD5395	2620455	species
1003883		Oecomys sp. BOLD:AAD5396	2620455	species
1003884		Oryzomys sp. ABECB083-08	2635748	species
1003885		Oryzomys sp. BOLD:AAA1671	2635748	species
1003886		Oryzomys sp. BOLD:AAA2991	2635748	species
1003887		Oryzomys sp. BOLD:AAB2003	2635748	species
1003888		Oryzomys sp. BOLD:AAD6027	2635748	species
1004017		Microtus cf. arvalis BOLD:AAA5168	10053	species
1004697		Mops bakarii	258862	species
1004919		Myotis cf. nattereri TD-2011	9434	species
1007657		Neotomys	40141	genus
1007658	Andean swamp rat	Neotomys ebriosus	1007657	species
1007692		Pipistrellus cf. tenuis BOLD:AAB2554	27671	species
1007693		Myotis cf. ater BOLD:AAA8748	9434	species
1007694		Rhinolophus cf. chaseni BOLD:AAB4878	49442	species
1007695		Rhinolophus cf. pusillus BOLD:AAB9127	49442	species
1007696		Hipposideros cf. pomona BOLD:AAS6441	58068	species
1007697		Murina cf. cyclotis BOLD:AAC4219	59488	species
1007698		Myotis cf. muricola BOLD:AAA8748	9434	species
1007699		Myotis cf. muricola BOLD:AAA8747	9434	species
1007952		Proechimys sp. bkl1	2645178	species
1007953		Proechimys sp. bkl2	2645178	species
1008161		Euneomys sp. A RO-2011	2627036	species
1008252		Melinae	9655	subfamily
1008258		Galictinae	9655	subfamily
1008259		Mellivoriane	9655	subfamily
1008261		Helictidinae	9655	subfamily
1008263		Taxidiinae	9655	subfamily
1026956	Sandy blind mole rat	Spalax arenarius	10062	species
1026957	Bukovina blind mole rat	Spalax graecus	10062	species
1026966		Spalax graecus graecus	1026957	subspecies
1026967		Spalax graecus mezosegiensis	1026957	subspecies
1026969		Nannospalax ehrenbergi aegyptiacus	30637	subspecies
1026970	Northern Israeli blind subterranean mole rat	Nannospalax galili	30636	species
1026971		Nannospalax leucodon hungaricus	30638	subspecies
1026972		Nannospalax leucodon montanosyrmiensis	30638	subspecies
1026973		Nannospalax leucodon srebarnensis	30638	subspecies
1026974		Nannospalax leucodon transsylvanicus	30638	subspecies
1026976		Nannospalax nehringi xanthodon	614052	subspecies
1027716	Columbian mammoth	Mammuthus columbi	37348	species
1027982		Dorcatragus	9948	genus
1027983	beira	Dorcatragus megalotis	1027982	species
1027985	royal antelope	Neotragus pygmaeus	66441	species
1027994	Salt's dikdik	Madoqua saltiana	9950	species
1028753		Nannospalax ceyhanus	30636	species
1031270		Isoodon auratus auratus	120734	subspecies
1031271		Microperoryctes aplini	38628	species
1031272		Microperoryctes sp. MMW-2011	2631057	species
1031274	Desert bandicoot	Perameles eremiana	9343	species
1031277		Perameles bougainville bougainville	120735	subspecies
1031278		Perameles bougainville notina	120735	subspecies
1031279	giant bandicoot	Peroryctes broadbenti	65627	species
1031280		Rhynchomeles	38627	genus
1031281	Seram bandicoot	Rhynchomeles prattorum	1031280	species
1032363		Myotis sp. MIBZPL01211	867169	species
1032364		Myotis sp. MIBZPL01214	867169	species
1032365		Myotis sp. MIBZPL01216	867169	species
1032366		Myotis sp. MIBZPL01221	867169	species
1032367		Myotis sp. MIBZPL01222	867169	species
1032368		Myotis sp. MIBZPL01223	867169	species
1032369		Myotis sp. MIBZPL01235	867169	species
1032370		Myotis sp. MIBZPL01256	867169	species
1032371		Myotis sp. MIBZPL01281	867169	species
1032372		Myotis sp. MIBZPL01287	867169	species
1032373		Myotis sp. MIBZPL01289	867169	species
1032374		Myotis sp. MIBZPL01301	867169	species
1032375		Myotis sp. MIBZPL01302	867169	species
1032376		Myotis sp. MIBZPL01303	867169	species
1032377		Myotis sp. MIBZPL01319	867169	species
1032378		Myotis sp. MIBZPL01228	867169	species
1032379		Myotis sp. MIBZPL01230	867169	species
1032380		unclassified Pipistrellus	27671	no rank
1032381		Pipistrellus sp. MIBZPL03815	1032380	species
1032382		Pipistrellus sp. MIBZPL03816	1032380	species
1032383		Pipistrellus sp. MIBZPL03817	1032380	species
1032384		Pipistrellus sp. MIBZPL03818	1032380	species
1032385		Pipistrellus sp. MIBZPL03819	1032380	species
1032386		Pipistrellus sp. MIBZPL03820	1032380	species
1032387		Pipistrellus sp. MIBZPL03821	1032380	species
1032388		Pipistrellus sp. MIBZPL03822	1032380	species
1032389		Pipistrellus sp. MIBZPL03823	1032380	species
1032390		Pipistrellus sp. MIBZPL03824	1032380	species
1032391		Pipistrellus sp. MIBZPL03825	1032380	species
1032392		Pipistrellus sp. MIBZPL03826	1032380	species
1032393		Pipistrellus sp. MIBZPL03827	1032380	species
1032394		Pipistrellus sp. MIBZPL03828	1032380	species
1032395		Pipistrellus sp. MIBZPL01239	1032380	species
1032396		Pipistrellus sp. MIBZPL01241	1032380	species
1032397		Pipistrellus sp. MIBZPL02288	1032380	species
1032398		unclassified Plecotus	27673	no rank
1032399		Plecotus sp. MIBZPL00262	1032398	species
1032400		Plecotus sp. MIBZPL00265	1032398	species
1032401		Plecotus sp. MIBZPL00268	1032398	species
1032402		Plecotus sp. MIBZPL00269	1032398	species
1032403		Plecotus sp. MIBZPL00270	1032398	species
1032404		Plecotus sp. MIBZPL01189	1032398	species
1032405		Plecotus sp. MIBZPL03414	1032398	species
1034335		Rhinopoma hardwickii cystops	124756	subspecies
1035793	golden-bellied treeshrew	Tupaia chrysogaster	9394	species
1035794	Calamian treeshrew	Tupaia moellendorffi	9394	species
1035795	Mountain treeshrew	Tupaia montana	9394	species
1035796	Painted treeshrew	Tupaia picta	9394	species
1036332		Srilankamys	39107	genus
1036333	Phillip's Srilankamys	Srilankamys ohiensis	1036332	species
1036967	cave hyena	Crocuta crocuta spelaea	9678	subspecies
1038732		Lophostoma silvicolum occidentalis	263451	subspecies
1041112	Petter's tateril	Taterillus petteri	119566	species
1041113	Philipps' gerbil	Gerbilliscus phillipsi	410297	species
1041115		Gerbilliscus sp. VVN-2011	2629467	species
1041407		Pygeretmus	35734	genus
1041408		Pygeretmus pumilio	1041407	species
1041409		Cardiocraniinae	30648	subfamily
1041410		Cardiocranius	1041409	genus
1041411		Cardiocranius paradoxus	1041410	species
1041412		Stylodipus	35737	genus
1041413	thick-tailed three-toed jerboa	Stylodipus telum	1041412	species
1041414		Salpingotus	1041409	genus
1041415		Salpingotus kozlovi	1041414	species
1041416		Orientallactaga bullata	2776189	species
1041418		Jaculus blanfordi	48867	species
1042121	Shortridge's langur	Trachypithecus shortridgei	54136	species
1046090	Sarawak surili	Presbytis chrysomelas	9573	species
1046091		Presbytis comata fredericae	78452	subspecies
1046092	white-fronted langur	Presbytis frontata	9573	species
1046093	Hose's langur	Presbytis hosei	9573	species
1046094		Presbytis hosei hosei	1046093	subspecies
1046095		Presbytis melalophos bicolor	78451	subspecies
1046096		Presbytis melalophos melalophos	78451	subspecies
1046097		Presbytis melalophos sumatranus	78451	subspecies
1046098	Mentawai langur	Presbytis potenziani	9573	species
1046099		Presbytis potenziani potenziani	1046098	subspecies
1046100		Presbytis potenziani siberu	1046098	subspecies
1046101	maroon leaf-monkey	Presbytis rubicunda	9573	species
1046102		Presbytis rubicunda rubicunda	1046101	subspecies
1046103	Thomas's langur	Presbytis thomasi	9573	species
1046851		Murina lorelieae	59488	species
1046852		Murina shuipuensis	59488	species
1047088	Eurasian water mole	Arvicola amphibius	10049	species
1047176	Sierra Nevada bighorn sheep	Ovis canadensis sierrae	37174	subspecies
1048687	maritime striped squirrel	Tamiops maritimus	226576	species
1048688	Cambodian striped squirrel	Tamiops rodolphii	226576	species
1048812		Hypsugo sp. Hsav-III-1	2620613	species
1048813		Hypsugo cf. darwinii	109484	species
1048899	rock spuirrels	Otospermophilus	337730	genus
1048917		Otospermophilus beecheyi beecheyi	34862	subspecies
1048918		Otospermophilus beecheyi douglasii	34862	subspecies
1048919		Otospermophilus beecheyi fisheri	34862	subspecies
1048920		Otospermophilus beecheyi nudipes	34862	subspecies
1048921		Otospermophilus beecheyi parvulus	34862	subspecies
1048922		Otospermophilus beecheyi rupinarum	34862	subspecies
1048923		Otospermophilus beecheyi sierrae	34862	subspecies
1049051		Dremomys pernyi owstoni	234634	subspecies
1049777		Enhydra lutris nereis	34882	subspecies
1050200	hinny	Equus caballus x Equus asinus	2715227	species
1051137		Leopardus pardalis albescens	32538	subspecies
1051665		Natalus stramineus mexicanus	155040	subspecies
1052165	Northern white-breasted hedgehog	Erinaceus roumanicus	9364	species
1053482		Muntiacus reevesi reevesi	9886	subspecies
1053484		Muntiacus reevesi jiangkouensis	9886	subspecies
1053984		Myotis nigricans PS1	9434	species
1067753		Carnivora sp. BOLD:AAA3869	727684	species
1067754		Carnivora sp. BOLD:AAC0893	727684	species
1067755		Carnivora sp. BOLD:AAC2404	727684	species
1067756		Carnivora sp. BOLD:AAD6819	727684	species
1067757		Carnivora sp. BOLD:AAE6246	727684	species
1067758		Carnivora sp. BOLD:AAE7693	727684	species
1067759		Carnivora sp. BOLD:AAU5960	727684	species
1067760		Carnivora sp. BOLD:AAV6889	727684	species
1067767		Chiroptera sp. BOLD:AAA6350	727696	species
1067768		Chiroptera sp. BOLD:AAA8809	727696	species
1067769		Chiroptera sp. BOLD:AAA9800	727696	species
1067770		Chiroptera sp. BOLD:AAB3099	727696	species
1067771		Chiroptera sp. BOLD:AAB6224	727696	species
1067772		Chiroptera sp. BOLD:AAC1299	727696	species
1067773		Chiroptera sp. BOLD:AAC7539	727696	species
1067774		Chiroptera sp. BOLD:AAC9992	727696	species
1067775		Chiroptera sp. BOLD:AAD1297	727696	species
1067776		Chiroptera sp. BOLD:AAD1601	727696	species
1067777		Chiroptera sp. BOLD:AAD4873	727696	species
1067778		Chiroptera sp. BOLD:AAD8132	727696	species
1067779		Chiroptera sp. BOLD:AAE6670	727696	species
1067780		Chiroptera sp. BOLD:AAH8358	727696	species
1067781		Chiroptera sp. BOLD:AAK8797	727696	species
1067782		Chiroptera sp. BOLD:AAO1765	727696	species
1067783		Chiroptera sp. BOLD:AAU3776	727696	species
1067784		Chiroptera sp. BOLD:AAU3777	727696	species
1068018		unclassified Hyracoidea	9810	no rank
1068019		Hyracoidea sp. BOLD:AAU2359	1068018	species
1068053		Lagomorpha sp. BOLD:AAB1294	727868	species
1068054		Lagomorpha sp. BOLD:AAC0555	727868	species
1068055		Lagomorpha sp. BOLD:AAV6889	727868	species
1068251		unclassified Perissodactyla	9787	no rank
1068252		Perissodactyla sp. BOLD:AAI7131	1068251	species
1068253		Perissodactyla sp. BOLD:AAI9534	1068251	species
1068292		Primates sp. BOLD:AAC7735	57118	species
1068293		Primates sp. BOLD:AAD0215	57118	species
1068294		Primates sp. BOLD:AAF0367	57118	species
1068315		Rodentia sp. BOLD:AAA1284	69157	species
1068316		Rodentia sp. BOLD:AAA1286	69157	species
1068317		Rodentia sp. BOLD:AAA2045	69157	species
1068318		Rodentia sp. BOLD:AAA3192	69157	species
1068319		Rodentia sp. BOLD:AAA3869	69157	species
1068320		Rodentia sp. BOLD:AAA7577	69157	species
1068321		Rodentia sp. BOLD:AAB4251	69157	species
1068322		Rodentia sp. BOLD:AAB6051	69157	species
1068323		Rodentia sp. BOLD:AAB6080	69157	species
1068324		Rodentia sp. BOLD:AAB6333	69157	species
1068325		Rodentia sp. BOLD:AAC0437	69157	species
1068326		Rodentia sp. BOLD:AAC3783	69157	species
1068327		Rodentia sp. BOLD:AAD7335	69157	species
1068328		Rodentia sp. BOLD:AAE8241	69157	species
1068329		Rodentia sp. BOLD:AAJ2224	69157	species
1068330		Rodentia sp. BOLD:AAV6426	69157	species
1068516		Artiodactyla sp. BOLD:AAF0651	948947	species
1068517		Artiodactyla sp. BOLD:AAI4481	948947	species
1071967		Alticola strelzovi strelzovi	2678870	subspecies
1071968		Alticola strelzovi desertorum	2678870	subspecies
1072560		Acomys ngurui	10067	species
1072561		Acomys muzei	10067	species
1073271		Neodon linzhiensis	465452	species
1073286	Chinese serow	Capricornis milneedwardsii	9965	species
1073806		Marmota baibacina centralis	93157	subspecies
1073807		Marmota baibacina kastschenkoi	93157	subspecies
1073808		Marmota camtschatica doppelmayri	93161	subspecies
1073809		Marmota caudata aurea	71802	subspecies
1073810		Marmota flaviventris luteola	93162	subspecies
1073811		Marmota himalayana robusta	93163	subspecies
1073812		Marmota menzbieri zachidovi	93164	subspecies
1074490		Neotoma lepida insularis	56216	subspecies
1077283	Korean greater horseshoe bat	Rhinolophus ferrumequinum korai	59479	subspecies
1077885		Heliophobius sp. CGF-2011a	2630831	species
1078246	white-bellied Melomys	Melomys leucogaster	36795	species
1078247	Monckton's Paramelomys	Paramelomys moncktoni	442593	species
1078248	Ponceleti's Solomys	Solomys ponceleti	442620	species
1078249		Rattus sp. LMB-2011	435433	species
1078250		Pogonomys sp. LMB-2011	2620817	species
1078251		Melomys sp. LMB-2011	2621008	species
1078252		Muridae sp. LMB-2011	58328	species
1078408	Andrew's three-toed jerboa	Stylodipus andrewsi	1041412	species
1078801	Sulawesi horseshoe bat	Rhinolophus celebensis	49442	species
1078802	yellow-faced horseshoe bat	Rhinolophus virgo	49442	species
1078804	Philippine forest horseshoe bat	Rhinolophus inops	49442	species
1078817		Rhinolophus sp. LEP-2011	2629890	species
1078820		Rhinolophus inops/arcuatus	49442	species
1078825		Rhinolophus inops/subrufus	49442	species
1078826		Rhinolophus subrufus/arcuatus	49442	species
1079039	mottle-faced tamarin	Saguinus inustus	9486	species
1079722		Pipistrellus sp. kuhlii/deserti Pkuh-I	1032380	species
1079723		Pipistrellus sp. kuhlii/deserti Pkuh-II	1032380	species
1081385		Diceros bicornis bicornis	9805	subspecies
1081694	Kelaart's pipistrelle	Pipistrellus ceylonicus	27671	species
1082180	Beecroft's scaly-tailed squirrel	Anomalurus beecrofti	101664	species
1082187		Petromyscus sp. WM-2011	2631831	species
1082190		Potamochoerus larvatus koiropotamus	273792	subspecies
1085635		Sousa sp. CHF-2011	2622018	species
1085636		Tursiops sp. CHF-2011	2643127	species
1086039	Burrunan dolphin	Tursiops australis	9738	species
1087181		Sousa sp. AUS1	2622018	species
1087182		Sousa sp. AUS2	2622018	species
1087183		Sousa sp. AUS3	2622018	species
1087184		Sousa sp. AUS4	2622018	species
1087185		Sousa sp. AUS5	2622018	species
1087186		Sousa sp. HK1	2622018	species
1087187		Sousa sp. HK2	2622018	species
1087188		Sousa sp. HK3	2622018	species
1087189		Sousa sp. HK4	2622018	species
1087190		Sousa sp. HK5	2622018	species
1087191		Sousa sp. HK6	2622018	species
1087192		Sousa sp. HK7	2622018	species
1087193		Sousa sp. HK8	2622018	species
1087194		Sousa sp. HK9	2622018	species
1087195		Sousa sp. IND1	2622018	species
1088028	Ecuador red brocket	Mazama rufina	43333	species
1088030	Red goral	Naemorhedus baileyi	34870	species
1088033	Bate's dwarf antelope	Neotragus batesi	66441	species
1088057		Przewalskium	34878	genus
1088058	Thorold's deer	Przewalskium albirostris	9859	species
1088059	northern pudu	Pudu mephistophiles	163860	species
1088089		Rucervus	34878	genus
1088090	Eld's deer	Rucervus eldii	1088089	species
1088129	Visayan spotted deer	Rusa alfredi	662560	species
1088130	Javan rusa	Rusa timorensis	662560	species
1088131		Tragulus kanchil	9847	species
1088686	Neumann's gazelle	Gazella erlangeri	9933	species
1088704		Moschus sp. RWM-2011	2645182	species
1088705		Petromyscus sp. RWM-2011	2631831	species
1089816		Moschiola indica	439460	species
1090577		Elephantulus sp. 07ZR7#22	2642962	species
1090578		Mastomys sp. 07ZR7#28	2637779	species
1090579		Mastomys sp. 08ZR8#2	2637779	species
1090580		Rodentia sp. 09ZR5#43	69157	species
1090581		Graphiurus sp. 09ZRD#30	2623328	species
